RPLateu,step,train_loss_step,epoch,val_loss,val_acc,val_eer,val_threshold
0.0001,0,,,,,,
,49,5.278482913970947,0,,,,
,99,4.94460391998291,0,,,,
,149,4.944281101226807,0,,,,
,199,4.9441752433776855,0,,,,
,249,4.944100379943848,0,,,,
,299,4.944062232971191,0,,,,
,349,4.944028377532959,0,,,,
,399,4.944008827209473,0,,,,
,449,4.943993091583252,0,,,,
,499,4.943974494934082,0,,,,
,549,4.943968772888184,0,,,,
,599,4.9439568519592285,0,,,,
,649,4.943948745727539,0,,,,
,699,4.943938732147217,0,,,,
,749,4.943935394287109,0,,,,
,799,4.943930625915527,0,,,,
,849,4.943923473358154,0,,,,
,899,4.943920135498047,0,,,,
,949,4.943915843963623,0,,,,
,999,4.943913459777832,0,,,,
,1049,4.943910121917725,0,,,,
,1099,4.943907737731934,0,,,,
,1149,4.943905830383301,0,,,,
,1199,4.943903923034668,0,,,,
,1249,4.943902015686035,0,,,,
,1299,4.9439005851745605,0,,,,
,1349,4.9438982009887695,0,,,,
,1399,4.943897724151611,0,,,,
,1449,4.943896293640137,0,,,,
,1499,4.943896293640137,0,,,,
,1549,4.943892955780029,0,,,,
,1599,4.9438934326171875,0,,,,
,1649,4.943891525268555,0,,,,
,1699,4.943890571594238,0,,,,
,1749,4.94389009475708,0,,,,
,1799,4.9438886642456055,0,,,,
,1849,4.9438886642456055,0,,,,
,1899,4.943887710571289,0,,,,
,1949,4.943886756896973,0,,,,
,1999,4.943886756896973,0,,,,
,2049,4.943885803222656,0,,,,
,2099,4.943885803222656,0,,,,
,2149,4.94388484954834,0,,,,
,2199,4.943884372711182,0,,,,
,2249,4.943883895874023,0,,,,
,2299,4.943882942199707,0,,,,
,2349,4.943882942199707,0,,,,
,2399,4.943882942199707,0,,,,
,2449,4.943881988525391,0,,,,
,2499,4.943881988525391,0,,,,
,2549,4.943881988525391,0,,,,
,2599,4.943881034851074,0,,,,
,2649,4.943880558013916,0,,,,
,2699,4.943881034851074,0,,,,
,2749,4.943880081176758,0,,,,
,2799,4.943880081176758,0,,,,
,2849,4.943880081176758,0,,,,
,2899,4.943880081176758,0,,,,
,2949,4.9438796043396,0,,,,
,2999,4.943879127502441,0,,,,
,3049,4.943879127502441,0,,,,
,3099,4.943878650665283,0,,,,
,3149,4.943879127502441,0,,,,
,3199,4.943878173828125,0,,,,
,3249,4.943878173828125,0,,,,
,3299,4.943878173828125,0,,,,
,3349,4.943878173828125,0,,,,
,3399,4.943877696990967,0,,,,
,3449,4.943877696990967,0,,,,
,3499,4.943877220153809,0,,,,
,3549,4.943877220153809,0,,,,
,3599,4.943877220153809,0,,,,
,3649,4.943877220153809,0,,,,
,3699,4.943877220153809,0,,,,
,3749,4.943877220153809,0,,,,
,3799,4.943877220153809,0,,,,
,3849,4.94387674331665,0,,,,
,3899,4.943876266479492,0,,,,
,3949,4.943876266479492,0,,,,
,3999,4.943876266479492,0,,,,
,4049,4.943876266479492,0,,,,
,4099,4.943876266479492,0,,,,
,4149,4.943875789642334,0,,,,
,4199,4.943875789642334,0,,,,
,4249,4.943875789642334,0,,,,
,4299,4.943875789642334,0,,,,
,4349,4.943875789642334,0,,,,
,4399,4.943876266479492,0,,,,
,4449,4.943876266479492,0,,,,
,4499,4.943875312805176,0,,,,
,4549,4.943875312805176,0,,,,
,4599,4.943875312805176,0,,,,
,4649,4.943875312805176,0,,,,
,4699,4.943875312805176,0,,,,
,4749,4.943875312805176,0,,,,
,4799,4.943875312805176,0,,,,
,4849,4.943875312805176,0,,,,
,4899,4.943875312805176,0,,,,
,4949,4.943875312805176,0,,,,
,4999,4.943874835968018,0,,,,
,5049,4.943874835968018,0,,,,
,5099,4.943874835968018,0,,,,
,5149,4.943875312805176,0,,,,
,5199,4.943875312805176,0,,,,
,5249,4.943874835968018,0,,,,
,5299,4.943875312805176,0,,,,
,5349,4.943874835968018,0,,,,
,5399,4.943874835968018,0,,,,
,5449,4.943874835968018,0,,,,
,5499,4.943874359130859,0,,,,
,5549,4.943874359130859,0,,,,
,5599,4.943874359130859,0,,,,
,5649,4.943874359130859,0,,,,
,5699,4.943874359130859,0,,,,
,5749,4.943874359130859,0,,,,
,5799,4.943874359130859,0,,,,
,5849,4.943874359130859,0,,,,
,5899,4.943874359130859,0,,,,
,5949,4.943874359130859,0,,,,
,5999,4.943874359130859,0,,,,
,6049,4.943874359130859,0,,,,
,6099,4.943874359130859,0,,,,
,6149,4.943874359130859,0,,,,
,6199,4.943874359130859,0,,,,
,6249,4.943874359130859,0,,,,
,6299,4.943874359130859,0,,,,
,6349,4.943874359130859,0,,,,
,6399,4.943874359130859,0,,,,
,6449,4.943874359130859,0,,,,
,6499,4.943874359130859,0,,,,
,6549,4.943874359130859,0,,,,
,6599,4.943874359130859,0,,,,
,6649,4.943873882293701,0,,,,
,6699,4.943873882293701,0,,,,
,6749,4.943873882293701,0,,,,
,6799,4.943873882293701,0,,,,
,6849,4.943873882293701,0,,,,
,6899,4.943873882293701,0,,,,
,6949,4.943873882293701,0,,,,
,6999,4.943873882293701,0,,,,
,7049,4.943873882293701,0,,,,
,7099,4.943873882293701,0,,,,
,7149,4.943873882293701,0,,,,
,7199,4.943873882293701,0,,,,
,7249,4.943873882293701,0,,,,
,7299,4.943873882293701,0,,,,
,7349,4.943873882293701,0,,,,
,7399,4.943873882293701,0,,,,
,7449,4.943873882293701,0,,,,
,7499,4.943873882293701,0,,,,
,7549,4.943873882293701,0,,,,
,7599,4.943873882293701,0,,,,
,7649,4.943873882293701,0,,,,
,7699,4.943873882293701,0,,,,
,7749,4.943873882293701,0,,,,
,7799,4.943873405456543,0,,,,
,7849,4.943873405456543,0,,,,
,7899,4.943873405456543,0,,,,
,7937,,0,5.090349197387695,0.854282796382904,0.8542827808741567,0.8542827808741567
0.0001,7938,,,,,,
,7949,4.943873405456543,1,,,,
,7999,4.943873405456543,1,,,,
,8049,4.943873405456543,1,,,,
,8099,4.943873405456543,1,,,,
,8149,4.943873405456543,1,,,,
,8199,4.943873405456543,1,,,,
,8249,4.943873405456543,1,,,,
,8299,4.943873405456543,1,,,,
,8349,4.943873405456543,1,,,,
,8399,4.943873405456543,1,,,,
,8449,4.943873405456543,1,,,,
,8499,4.943873405456543,1,,,,
,8549,4.943873405456543,1,,,,
,8599,4.943873405456543,1,,,,
,8649,4.943873405456543,1,,,,
,8699,4.943873405456543,1,,,,
,8749,4.943873405456543,1,,,,
,8799,4.943873405456543,1,,,,
,8849,4.943873405456543,1,,,,
,8899,4.943873405456543,1,,,,
,8949,4.943873405456543,1,,,,
,8999,4.943873405456543,1,,,,
,9049,4.943873405456543,1,,,,
,9099,4.943873405456543,1,,,,
,9149,4.943873405456543,1,,,,
,9199,4.943873405456543,1,,,,
,9249,4.943873405456543,1,,,,
,9299,4.943873405456543,1,,,,
,9349,4.943873405456543,1,,,,
,9399,4.943873405456543,1,,,,
,9449,4.943873405456543,1,,,,
,9499,4.943873405456543,1,,,,
,9549,4.943873405456543,1,,,,
,9599,4.943873405456543,1,,,,
,9649,4.943873405456543,1,,,,
,9699,4.943873405456543,1,,,,
,9749,4.943873405456543,1,,,,
,9799,4.943873405456543,1,,,,
,9849,4.943873405456543,1,,,,
,9899,4.943873405456543,1,,,,
,9949,4.943873405456543,1,,,,
,9999,4.943873405456543,1,,,,
,10049,4.943873405456543,1,,,,
,10099,4.943873405456543,1,,,,
,10149,4.943873405456543,1,,,,
,10199,4.943873405456543,1,,,,
,10249,4.943873405456543,1,,,,
,10299,4.943873405456543,1,,,,
,10349,4.943873405456543,1,,,,
,10399,4.943873405456543,1,,,,
,10449,4.943873405456543,1,,,,
,10499,4.943873405456543,1,,,,
,10549,4.943873405456543,1,,,,
,10599,4.943873405456543,1,,,,
,10649,4.943873405456543,1,,,,
,10699,4.943873405456543,1,,,,
,10749,4.943873405456543,1,,,,
,10799,4.943873405456543,1,,,,
,10849,4.943873405456543,1,,,,
,10899,4.943873405456543,1,,,,
,10949,4.943873405456543,1,,,,
,10999,4.943873405456543,1,,,,
,11049,4.943873405456543,1,,,,
,11099,4.943873405456543,1,,,,
,11149,4.943873405456543,1,,,,
,11199,4.943873405456543,1,,,,
,11249,4.943873405456543,1,,,,
,11299,4.943873405456543,1,,,,
,11349,4.943873405456543,1,,,,
,11399,4.943873405456543,1,,,,
,11449,4.943873405456543,1,,,,
,11499,4.943873405456543,1,,,,
,11549,4.943873405456543,1,,,,
,11599,4.943873405456543,1,,,,
,11649,4.943873405456543,1,,,,
,11699,4.943873405456543,1,,,,
,11749,4.943873405456543,1,,,,
,11799,4.943873405456543,1,,,,
,11849,4.943873405456543,1,,,,
,11899,4.943873405456543,1,,,,
,11949,4.943873405456543,1,,,,
,11999,4.943873405456543,1,,,,
,12049,4.943873405456543,1,,,,
,12099,4.943873405456543,1,,,,
,12149,4.943873405456543,1,,,,
,12199,4.943873405456543,1,,,,
,12249,4.943873405456543,1,,,,
,12299,4.943873405456543,1,,,,
,12349,4.943873405456543,1,,,,
,12399,4.943873405456543,1,,,,
,12449,4.943873405456543,1,,,,
,12499,4.943873405456543,1,,,,
,12549,4.943873405456543,1,,,,
,12599,4.943873405456543,1,,,,
,12649,4.943873405456543,1,,,,
,12699,4.943873405456543,1,,,,
,12749,4.943873405456543,1,,,,
,12799,4.943873405456543,1,,,,
,12849,4.943873405456543,1,,,,
,12899,4.943873405456543,1,,,,
,12949,4.943873405456543,1,,,,
,12999,4.943873405456543,1,,,,
,13049,4.943873405456543,1,,,,
,13099,4.943873405456543,1,,,,
,13149,4.943873405456543,1,,,,
,13199,4.943873405456543,1,,,,
,13249,4.943873405456543,1,,,,
,13299,4.943873405456543,1,,,,
,13349,4.943873405456543,1,,,,
,13399,4.943873405456543,1,,,,
,13449,4.943873405456543,1,,,,
,13499,4.943873405456543,1,,,,
,13549,4.943873405456543,1,,,,
,13599,4.943873405456543,1,,,,
,13649,4.943873405456543,1,,,,
,13699,4.943873405456543,1,,,,
,13749,4.943873405456543,1,,,,
,13799,4.943873405456543,1,,,,
,13849,4.943873405456543,1,,,,
,13899,4.943873405456543,1,,,,
,13949,4.943873405456543,1,,,,
,13999,4.943873405456543,1,,,,
,14049,4.943873405456543,1,,,,
,14099,4.943873405456543,1,,,,
,14149,4.943873405456543,1,,,,
,14199,4.943873405456543,1,,,,
,14249,4.943873405456543,1,,,,
,14299,4.943873405456543,1,,,,
,14349,4.943873405456543,1,,,,
,14399,4.943873405456543,1,,,,
,14449,4.943873405456543,1,,,,
,14499,4.943873405456543,1,,,,
,14549,4.943873405456543,1,,,,
,14599,4.943873405456543,1,,,,
,14649,4.943873405456543,1,,,,
,14699,4.943873405456543,1,,,,
,14749,4.943873405456543,1,,,,
,14799,4.943873405456543,1,,,,
,14849,4.943873405456543,1,,,,
,14899,4.943873405456543,1,,,,
,14949,4.943873405456543,1,,,,
,14999,4.943873405456543,1,,,,
,15049,4.943873405456543,1,,,,
,15099,4.943873405456543,1,,,,
,15149,4.943873405456543,1,,,,
,15199,4.943873405456543,1,,,,
,15249,4.943873405456543,1,,,,
,15299,4.943873405456543,1,,,,
,15349,4.943873405456543,1,,,,
,15399,4.943873405456543,1,,,,
,15449,4.943873405456543,1,,,,
,15499,4.943873405456543,1,,,,
,15549,4.943873405456543,1,,,,
,15599,4.943873405456543,1,,,,
,15649,4.943873405456543,1,,,,
,15699,4.943873405456543,1,,,,
,15749,4.943873405456543,1,,,,
,15799,4.943873405456543,1,,,,
,15849,4.943873405456543,1,,,,
,15875,,1,5.021583557128906,0.14571721851825714,1.0,0.0
0.0001,15876,,,,,,
,15899,4.943873405456543,2,,,,
,15949,4.943873405456543,2,,,,
,15999,4.943873405456543,2,,,,
,16049,4.943873405456543,2,,,,
,16099,4.943873405456543,2,,,,
,16149,4.943873405456543,2,,,,
,16199,4.943873405456543,2,,,,
,16249,4.943873405456543,2,,,,
,16299,4.943873405456543,2,,,,
,16349,4.943873405456543,2,,,,
,16399,4.943873405456543,2,,,,
,16449,4.943873405456543,2,,,,
,16499,4.943873405456543,2,,,,
,16549,4.943873405456543,2,,,,
,16599,4.943873405456543,2,,,,
,16649,4.943873405456543,2,,,,
,16699,4.943873405456543,2,,,,
,16749,4.943873405456543,2,,,,
,16799,4.943873405456543,2,,,,
,16849,4.943873405456543,2,,,,
,16899,4.943873405456543,2,,,,
,16949,4.943873405456543,2,,,,
,16999,4.943873405456543,2,,,,
,17049,4.943873405456543,2,,,,
,17099,4.943873405456543,2,,,,
,17149,4.943873405456543,2,,,,
,17199,4.943873405456543,2,,,,
,17249,4.943873405456543,2,,,,
,17299,4.943873405456543,2,,,,
,17349,4.943873405456543,2,,,,
,17399,4.943873405456543,2,,,,
,17449,4.943873405456543,2,,,,
,17499,4.943873405456543,2,,,,
,17549,4.943873405456543,2,,,,
,17599,4.943873405456543,2,,,,
,17649,4.943873405456543,2,,,,
,17699,4.943873405456543,2,,,,
,17749,4.943873405456543,2,,,,
,17799,4.943873405456543,2,,,,
,17849,4.943873405456543,2,,,,
,17899,4.943873405456543,2,,,,
,17949,4.943873405456543,2,,,,
,17999,4.943873405456543,2,,,,
,18049,4.943873405456543,2,,,,
,18099,4.943873405456543,2,,,,
,18149,4.943873405456543,2,,,,
,18199,4.943873405456543,2,,,,
,18249,4.943873405456543,2,,,,
,18299,4.943873405456543,2,,,,
,18349,4.943873405456543,2,,,,
,18399,4.943873405456543,2,,,,
,18449,4.943873405456543,2,,,,
,18499,4.943873405456543,2,,,,
,18549,4.943873405456543,2,,,,
,18599,4.943873405456543,2,,,,
,18649,4.943873405456543,2,,,,
,18699,4.943873405456543,2,,,,
,18749,4.943873405456543,2,,,,
,18799,4.943873405456543,2,,,,
,18849,4.943873405456543,2,,,,
,18899,4.943873405456543,2,,,,
,18949,4.943873405456543,2,,,,
,18999,4.943873405456543,2,,,,
,19049,4.943873405456543,2,,,,
,19099,4.943873405456543,2,,,,
,19149,4.943873405456543,2,,,,
,19199,4.943873405456543,2,,,,
,19249,4.943873405456543,2,,,,
,19299,4.943873405456543,2,,,,
,19349,4.943873405456543,2,,,,
,19399,4.943873405456543,2,,,,
,19449,4.943873405456543,2,,,,
,19499,4.943873405456543,2,,,,
,19549,4.943873405456543,2,,,,
,19599,4.943873405456543,2,,,,
,19649,4.943873405456543,2,,,,
,19699,4.943873405456543,2,,,,
,19749,4.943873405456543,2,,,,
,19799,4.943873405456543,2,,,,
,19849,4.943873405456543,2,,,,
,19899,4.943873405456543,2,,,,
,19949,4.943873405456543,2,,,,
,19999,4.943873405456543,2,,,,
,20049,4.943873405456543,2,,,,
,20099,4.943873405456543,2,,,,
,20149,4.943873405456543,2,,,,
,20199,4.943873405456543,2,,,,
,20249,4.943873405456543,2,,,,
,20299,4.943873405456543,2,,,,
,20349,4.943873405456543,2,,,,
,20399,4.943873405456543,2,,,,
,20449,4.943873405456543,2,,,,
,20499,4.943873405456543,2,,,,
,20549,4.943873405456543,2,,,,
,20599,4.943873405456543,2,,,,
,20649,4.943873405456543,2,,,,
,20699,4.943873405456543,2,,,,
,20749,4.943873405456543,2,,,,
,20799,4.943873405456543,2,,,,
,20849,4.943873405456543,2,,,,
,20899,4.943873405456543,2,,,,
,20949,4.943873405456543,2,,,,
,20999,4.943873405456543,2,,,,
,21049,4.943873405456543,2,,,,
,21099,4.943873405456543,2,,,,
,21149,4.943873405456543,2,,,,
,21199,4.943873405456543,2,,,,
,21249,4.943873405456543,2,,,,
,21299,4.943873405456543,2,,,,
,21349,4.943873405456543,2,,,,
,21399,4.943873405456543,2,,,,
,21449,4.943873405456543,2,,,,
,21499,4.943873405456543,2,,,,
,21549,4.943873405456543,2,,,,
,21599,4.943873405456543,2,,,,
,21649,4.943873405456543,2,,,,
,21699,4.943873405456543,2,,,,
,21749,4.943873405456543,2,,,,
,21799,4.943873405456543,2,,,,
,21849,4.943873405456543,2,,,,
,21899,4.943873405456543,2,,,,
,21949,4.943873405456543,2,,,,
,21999,4.943873405456543,2,,,,
,22049,4.943873405456543,2,,,,
,22099,4.943873405456543,2,,,,
,22149,4.943873405456543,2,,,,
,22199,4.943873405456543,2,,,,
,22249,4.943873405456543,2,,,,
,22299,4.943873405456543,2,,,,
,22349,4.943873405456543,2,,,,
,22399,4.943873405456543,2,,,,
,22449,4.943873405456543,2,,,,
,22499,4.943873405456543,2,,,,
,22549,4.943873405456543,2,,,,
,22599,4.943873405456543,2,,,,
,22649,4.943873405456543,2,,,,
,22699,4.943873405456543,2,,,,
,22749,4.943873405456543,2,,,,
,22799,4.943873405456543,2,,,,
,22849,4.943873405456543,2,,,,
,22899,4.943873405456543,2,,,,
,22949,4.943873405456543,2,,,,
,22999,4.943873405456543,2,,,,
,23049,4.943873405456543,2,,,,
,23099,4.943873405456543,2,,,,
,23149,4.943873405456543,2,,,,
,23199,4.943873405456543,2,,,,
,23249,4.943873405456543,2,,,,
,23299,4.943873405456543,2,,,,
,23349,4.943873405456543,2,,,,
,23399,4.943873405456543,2,,,,
,23449,4.943873405456543,2,,,,
,23499,4.943873405456543,2,,,,
,23549,4.943873405456543,2,,,,
,23599,4.943873405456543,2,,,,
,23649,4.943873405456543,2,,,,
,23699,4.943873405456543,2,,,,
,23749,4.943873405456543,2,,,,
,23799,4.943873405456543,2,,,,
,23813,,2,4.986093044281006,0.14571721851825714,1.0,0.0
0.0001,23814,,,,,,
,23849,4.943873405456543,3,,,,
,23899,4.943873405456543,3,,,,
,23949,4.943873405456543,3,,,,
,23999,4.943873405456543,3,,,,
,24049,4.943873405456543,3,,,,
,24099,4.943873405456543,3,,,,
,24149,4.943873405456543,3,,,,
,24199,4.943873405456543,3,,,,
,24249,4.943873405456543,3,,,,
,24299,4.943873405456543,3,,,,
,24349,4.943873405456543,3,,,,
,24399,4.943873405456543,3,,,,
,24449,4.943873405456543,3,,,,
,24499,4.943873405456543,3,,,,
,24549,4.943873405456543,3,,,,
,24599,4.943873405456543,3,,,,
,24649,4.943873405456543,3,,,,
,24699,4.943873405456543,3,,,,
,24749,4.943873405456543,3,,,,
,24799,4.943873405456543,3,,,,
,24849,4.943873405456543,3,,,,
,24899,4.943873405456543,3,,,,
,24949,4.943873405456543,3,,,,
,24999,4.943873405456543,3,,,,
,25049,4.943873405456543,3,,,,
,25099,4.943873405456543,3,,,,
,25149,4.943873405456543,3,,,,
,25199,4.943873405456543,3,,,,
,25249,4.943873405456543,3,,,,
,25299,4.943873405456543,3,,,,
,25349,4.943873405456543,3,,,,
,25399,4.943873405456543,3,,,,
,25449,4.943873405456543,3,,,,
,25499,4.943873405456543,3,,,,
,25549,4.943873405456543,3,,,,
,25599,4.943873405456543,3,,,,
,25649,4.943873405456543,3,,,,
,25699,4.943873405456543,3,,,,
,25749,4.943873405456543,3,,,,
,25799,4.943873405456543,3,,,,
,25849,4.943873405456543,3,,,,
,25899,4.943873405456543,3,,,,
,25949,4.943873405456543,3,,,,
,25999,4.943873405456543,3,,,,
,26049,4.943873405456543,3,,,,
,26099,4.943873405456543,3,,,,
,26149,4.943873405456543,3,,,,
,26199,4.943873405456543,3,,,,
,26249,4.943873405456543,3,,,,
,26299,4.943873405456543,3,,,,
,26349,4.943873405456543,3,,,,
,26399,4.943873405456543,3,,,,
,26449,4.943873405456543,3,,,,
,26499,4.943873405456543,3,,,,
,26549,4.943873405456543,3,,,,
,26599,4.943873405456543,3,,,,
,26649,4.943873405456543,3,,,,
,26699,4.943873405456543,3,,,,
,26749,4.943873405456543,3,,,,
,26799,4.943873405456543,3,,,,
,26849,4.943873405456543,3,,,,
,26899,4.943873405456543,3,,,,
,26949,4.943873405456543,3,,,,
,26999,4.943873405456543,3,,,,
,27049,4.943873405456543,3,,,,
,27099,4.943873405456543,3,,,,
,27149,4.943873405456543,3,,,,
,27199,4.943873405456543,3,,,,
,27249,4.943873405456543,3,,,,
,27299,4.943873405456543,3,,,,
,27349,4.943873405456543,3,,,,
,27399,4.943873405456543,3,,,,
,27449,4.943873405456543,3,,,,
,27499,4.943873405456543,3,,,,
,27549,4.943873405456543,3,,,,
,27599,4.943873405456543,3,,,,
,27649,4.943873405456543,3,,,,
,27699,4.943873405456543,3,,,,
,27749,4.943873405456543,3,,,,
,27799,4.943873405456543,3,,,,
,27849,4.943873405456543,3,,,,
,27899,4.943873405456543,3,,,,
,27949,4.943873405456543,3,,,,
,27999,4.943873405456543,3,,,,
,28049,4.943873405456543,3,,,,
,28099,4.943873405456543,3,,,,
,28149,4.943873405456543,3,,,,
,28199,4.943873405456543,3,,,,
,28249,4.943873405456543,3,,,,
,28299,4.943873405456543,3,,,,
,28349,4.943873405456543,3,,,,
,28399,4.943873405456543,3,,,,
,28449,4.943873405456543,3,,,,
,28499,4.943873405456543,3,,,,
,28549,4.943873405456543,3,,,,
,28599,4.943873405456543,3,,,,
,28649,4.943873405456543,3,,,,
,28699,4.943873405456543,3,,,,
,28749,4.943873405456543,3,,,,
,28799,4.943873405456543,3,,,,
,28849,4.943873405456543,3,,,,
,28899,4.943873405456543,3,,,,
,28949,4.943873405456543,3,,,,
,28999,4.943873405456543,3,,,,
,29049,4.943873405456543,3,,,,
,29099,4.943873405456543,3,,,,
,29149,4.943873405456543,3,,,,
,29199,4.943873405456543,3,,,,
,29249,4.943873405456543,3,,,,
,29299,4.943873405456543,3,,,,
,29349,4.943873405456543,3,,,,
,29399,4.943873405456543,3,,,,
,29449,4.943873405456543,3,,,,
,29499,4.943873405456543,3,,,,
,29549,4.943873405456543,3,,,,
,29599,4.943873405456543,3,,,,
,29649,4.943873405456543,3,,,,
,29699,4.943873405456543,3,,,,
,29749,4.943873405456543,3,,,,
,29799,4.943873405456543,3,,,,
,29849,4.943873405456543,3,,,,
,29899,4.943873405456543,3,,,,
,29949,4.943873405456543,3,,,,
,29999,4.943873405456543,3,,,,
,30049,4.943873405456543,3,,,,
,30099,4.943873405456543,3,,,,
,30149,4.943873405456543,3,,,,
,30199,4.943873405456543,3,,,,
,30249,4.943873405456543,3,,,,
,30299,4.943873405456543,3,,,,
,30349,4.943873405456543,3,,,,
,30399,4.943873405456543,3,,,,
